time,gFx,gFy,gFz,TgF
38.151000,-0.1192,0.9488,-0.1990,0.950
38.181000,-0.1104,0.9781,-0.1696,0.971
38.184000,-0.0811,0.9791,-0.1638,0.966
38.185000,-0.0342,0.9781,-0.1726,0.960
38.192000,0.0137,0.9917,-0.1501,0.965
38.204000,0.0235,0.9840,-0.1941,0.966
38.214000,0.0694,0.9859,-0.2176,0.972
38.222000,0.1103,1.0006,-0.3182,1.015
38.233000,0.0000,0.9830,-0.2596,0.982
38.242000,-0.0068,0.9917,-0.2733,0.995
38.252000,0.0049,1.0094,-0.2859,1.015
38.270000,0.0781,1.0113,-0.2605,1.007
38.283000,0.1328,1.0397,-0.2419,1.032
38.284000,0.1641,1.0749,-0.2185,1.063
38.292000,0.1631,1.1697,-0.2067,1.153
38.302000,0.1650,1.2635,-0.2048,1.244
38.312000,0.1611,1.2987,-0.1843,1.275
38.324000,0.1494,1.3621,-0.1110,1.328
38.331000,0.2706,1.4531,0.1557,1.432
38.342000,0.3800,1.5342,0.2691,1.545
38.351000,0.2980,1.5605,0.0863,1.537
38.380000,0.2296,1.5351,-0.0729,1.504
38.382000,0.1904,1.4110,-0.1394,1.383
38.383000,0.2012,1.3084,-0.1364,1.282
38.400000,0.1152,1.2645,-0.2253,1.246
38.403000,0.0732,1.2312,-0.1882,1.206
38.414000,0.0058,1.1736,-0.1247,1.142
38.422000,-0.0371,1.2283,-0.1168,1.198
38.437000,-0.0636,1.2782,-0.1315,1.252
38.446000,-0.0997,1.3260,-0.1237,1.302
38.460000,-0.1281,1.3690,-0.1012,1.347
38.466000,-0.1544,1.3700,-0.1070,1.352
38.472000,-0.1828,1.3514,-0.0846,1.337
38.484000,-0.1427,1.2507,0.0385,1.228
38.497000,0.0273,1.2244,0.1224,1.188
38.502000,0.0937,1.2430,0.0893,1.204
38.512000,0.1162,1.3055,0.1284,1.270
38.526000,0.0430,1.4599,0.2368,1.436
38.532000,0.0694,1.5880,0.2524,1.564
38.545000,0.1465,1.6036,0.2427,1.580
38.552000,0.1846,1.5801,0.2319,1.558
38.562000,0.1387,1.4980,0.2388,1.475
38.583000,0.0420,1.4785,0.2710,1.460
38.585000,-0.0293,1.4277,0.2808,1.415
38.592000,-0.0948,1.3944,0.2456,1.382
38.607000,-0.1476,1.4326,0.2211,1.423
38.611000,-0.1232,1.5137,0.2163,1.498
38.624000,-0.0596,1.5537,0.2446,1.535
38.633000,-0.0440,1.5361,0.2358,1.515
38.647000,-0.0869,1.4892,0.2134,1.469
38.652000,-0.1172,1.4217,0.2123,1.407
38.664000,-0.1270,1.3015,0.2232,1.292
38.683000,-0.1281,1.1951,0.2368,1.191
38.700000,-0.1319,1.1520,0.2622,1.156
38.701000,-0.1388,1.1677,0.2779,1.175
38.702000,-0.1368,1.1882,0.2886,1.197
38.712000,-0.1270,1.1990,0.3062,1.210
38.727000,-0.0371,1.1364,0.4254,1.175
38.732000,-0.0371,1.1140,0.4264,1.154
38.745000,-0.0577,1.0778,0.4684,1.139
38.756000,-0.0752,1.1159,0.4615,1.173
38.763000,-0.0997,1.1326,0.4371,1.182
38.774000,-0.1466,1.1237,0.4264,1.178
38.781000,-0.2013,1.0973,0.4030,1.157
38.797000,-0.3088,1.0983,0.3169,1.163
38.808000,-0.3743,1.0592,0.2719,1.140
38.812000,-0.4221,0.9849,0.2563,1.091
38.826000,-0.3988,0.9390,0.2437,1.038
38.831000,-0.3645,0.9058,0.2123,0.987
38.846000,-0.3821,0.8687,0.1811,0.957
38.855000,-0.3909,0.8237,0.1664,0.921
38.861000,-0.4163,0.7680,0.1088,0.879
38.876000,-0.4535,0.6781,0.0951,0.828
38.900000,-0.4554,0.5999,0.0795,0.769
38.901000,-0.5190,0.5158,0.0804,0.759
38.902000,-0.5258,0.4602,0.0834,0.732
38.914000,-0.5004,0.4338,0.0893,0.696
38.921000,-0.4466,0.4182,0.0755,0.642
38.932000,-0.3772,0.3888,0.0492,0.567
38.941000,-0.3059,0.3478,0.0736,0.489
38.952000,-0.2521,0.3067,0.1254,0.432
38.962000,-0.2521,0.2764,0.1469,0.421
38.978000,-0.2727,0.2568,0.1626,0.431
38.986000,-0.2727,0.2363,0.1841,0.430
38.999000,-0.2492,0.2393,0.1801,0.411
39.002000,-0.2355,0.2481,0.1967,0.412
39.012000,-0.2238,0.2432,0.2183,0.411
39.022000,-0.2150,0.2363,0.2514,0.420
39.032000,-0.1915,0.2657,0.2768,0.434
39.044000,-0.1661,0.2920,0.2945,0.445
39.054000,-0.1212,0.3067,0.3042,0.438
39.061000,-0.0615,0.2822,0.3394,0.426
39.079000,-0.0215,0.2481,0.3599,0.414
39.082000,0.0401,0.2491,0.3844,0.426
39.092000,0.0703,0.2833,0.3648,0.427
39.102000,0.0761,0.3488,0.3639,0.466
39.114000,0.0732,0.3947,0.3511,0.489
39.121000,0.1015,0.3868,0.3120,0.458
39.132000,0.1387,0.3448,0.2768,0.407
39.142000,0.1973,0.3214,0.3052,0.424
39.151000,0.2813,0.3448,0.3678,0.512
39.172000,0.3439,0.4299,0.4401,0.639
39.173000,0.4338,0.4816,0.5281,0.769
39.195000,0.4973,0.5247,0.5134,0.816
39.196000,0.5315,0.5461,0.4401,0.806
39.201000,0.5931,0.6360,0.4000,0.881
39.213000,0.6615,1.1315,0.7645,1.450
39.221000,1.0730,1.8235,1.7428,2.678
39.233000,1.8391,1.7355,2.0028,3.155
39.242000,2.0707,1.2391,1.6187,2.831
39.251000,1.9524,0.9830,1.5434,2.602
39.270000,1.3817,1.0143,1.0587,1.939
39.295000,1.1033,1.0485,0.8330,1.659
39.297000,0.4465,1.0348,0.5817,1.204
39.298000,-0.0762,0.8970,0.4479,0.970
39.301000,-0.6499,0.6879,0.4117,1.046
39.313000,-0.8258,0.4885,0.3834,1.067
39.321000,-0.6811,0.4699,0.5241,1.004
39.334000,-0.4134,0.4972,0.6092,0.893
39.347000,-0.2658,0.4895,0.7577,0.932
39.352000,-0.2658,0.4631,0.7645,0.925
39.365000,-0.2961,0.4474,0.7734,0.936
39.372000,-0.1886,0.4690,0.8964,1.015
39.382000,-0.0049,0.5149,1.1477,1.232
39.394000,0.1690,0.4993,1.2307,1.304
39.403000,0.3038,0.4464,1.3313,1.399
39.415000,0.4074,0.4152,1.4007,1.476
39.424000,0.3879,0.3810,1.3215,1.388
39.432000,0.2882,0.3331,1.1906,1.232
39.444000,0.1494,0.3018,1.0226,1.045
39.452000,0.0235,0.2726,1.0518,1.065
39.466000,-0.0479,0.2666,0.9883,1.008
39.472000,-0.0811,0.2647,0.9229,0.949
39.482000,-0.0918,0.2568,0.9062,0.933
39.501000,-0.0655,0.2598,0.9316,0.954
39.511000,-0.0547,0.2647,0.9541,0.975
39.512000,-0.0215,0.2871,1.0059,1.027
39.523000,0.0137,0.3018,1.0587,1.079
39.531000,-0.0019,0.2980,1.0821,1.102
39.542000,-0.0079,0.3067,1.1310,1.152
39.552000,0.0381,0.3292,1.0958,1.121
39.565000,0.0322,0.3311,1.0636,1.090
39.584000,0.0195,0.3302,1.0567,1.084
39.586000,0.0186,0.3243,1.0068,1.034
39.615000,0.0303,0.2999,0.9619,0.984
39.617000,0.0273,0.2892,0.9512,0.971
39.618000,0.0215,0.2784,0.9541,0.971
39.626000,-0.0098,0.2706,0.9629,0.980
39.631000,-0.0420,0.2696,0.9560,0.977
39.645000,-0.0860,0.2706,0.9306,0.958
39.653000,-0.1046,0.2813,0.9101,0.945
39.675000,-0.1144,0.2843,0.9033,0.941
39.677000,-0.0958,0.2911,0.9297,0.964
39.682000,-0.0723,0.2852,0.9472,0.976
39.692000,-0.0528,0.2892,0.9737,1.000
39.701000,-0.0352,0.2911,0.9903,1.014
39.715000,-0.0166,0.2871,0.9932,1.014
39.726000,0.0000,0.2901,1.0089,1.029
39.737000,-0.0352,0.2892,0.9903,1.014
39.742000,-0.0694,0.2882,0.9776,1.005
39.756000,-0.1330,0.2794,0.9385,0.977
39.762000,-0.1622,0.2794,0.9160,0.962
39.774000,-0.1700,0.2657,0.9267,0.971
39.785000,-0.1573,0.2666,0.9463,0.987
39.799000,-0.0850,0.2706,1.0079,1.032
39.816000,-0.0528,0.2617,1.0460,1.063
39.817000,-0.0440,0.2589,1.0685,1.084
39.827000,-0.0303,0.2549,1.0870,1.100
39.832000,-0.0382,0.2520,1.0802,1.093
39.845000,-0.0880,0.2452,1.0420,1.061
39.857000,-0.1505,0.2198,0.9863,1.014
39.863000,-0.1584,0.2168,0.9766,1.006
39.872000,-0.1642,0.2021,0.9678,0.996
39.882000,-0.1681,0.1953,0.9717,1.000
39.903000,-0.1505,0.1846,0.9737,0.996
39.905000,-0.1535,0.1650,1.0215,1.040
39.912000,-0.1573,0.1669,1.0313,1.051
39.923000,-0.1339,0.1738,1.0480,1.063
39.932000,-0.1153,0.1680,1.0831,1.093
39.944000,-0.1535,0.1436,1.0636,1.079
39.954000,-0.1691,0.1357,1.0352,1.054
39.961000,-0.1584,0.1298,1.0392,1.055
39.975000,-0.1456,0.1357,1.0518,1.065
39.985000,-0.1661,0.1103,1.0401,1.056
39.993000,-0.1661,0.1073,1.0245,1.041
40.004000,-0.1584,0.1054,1.0352,1.049
40.012000,-0.1661,0.1084,1.0460,1.062
40.023000,-0.1691,0.0966,1.0264,1.043
40.036000,-0.1817,0.0937,1.0480,1.066
40.042000,-0.2082,0.0849,1.0548,1.079
40.057000,-0.2355,0.0683,1.0499,1.081
40.062000,-0.2180,0.0683,1.0313,1.059
40.072000,-0.1866,0.0702,1.0362,1.055
40.110000,-0.1817,0.0653,1.0294,1.047
40.113000,-0.1661,0.0585,1.0411,1.055
40.114000,-0.1740,0.0527,1.0294,1.045
40.115000,-0.1877,0.0527,1.0098,1.030
40.122000,-0.1857,0.0536,0.9952,1.015
40.136000,-0.1945,0.0565,1.0049,1.027
40.141000,-0.1857,0.0634,1.0010,1.021
40.151000,-0.1857,0.0693,1.0138,1.033
40.168000,-0.1926,0.0653,1.0030,1.024
40.173000,-0.1877,0.0721,1.0000,1.021
40.183000,-0.1877,0.0761,0.9961,1.017
40.192000,-0.1896,0.0800,0.9824,1.004
40.207000,-0.1896,0.0702,0.9786,1.000
40.221000,-0.1954,0.0624,0.9835,1.006
40.222000,-0.1915,0.0644,0.9688,0.991
40.232000,-0.1945,0.0653,0.9824,1.005
40.241000,-0.1994,0.0644,0.9727,0.997
40.253000,-0.1945,0.0576,0.9756,0.998
40.265000,-0.2092,0.0478,0.9756,1.002
40.272000,-0.2082,0.0467,0.9678,0.994
40.286000,-0.2199,0.0391,0.9619,0.992
40.304000,-0.2267,0.0351,0.9668,0.999
40.319000,-0.2278,0.0371,0.9668,0.999
40.320000,-0.2306,0.0263,0.9600,0.994
40.322000,-0.2404,0.0235,0.9668,1.003
40.332000,-0.2434,0.0235,0.9814,1.018
40.342000,-0.2443,0.0235,0.9737,1.011
40.352000,-0.2580,0.0235,0.9746,1.016
40.365000,-0.2511,0.0293,0.9814,1.020
40.372000,-0.2365,0.0332,0.9786,1.013
40.384000,-0.2336,0.0283,0.9893,1.023
40.402000,-0.2248,0.0312,0.9824,1.013
40.421000,-0.2218,0.0332,0.9805,1.011
40.423000,-0.2326,0.0283,0.9756,1.009
40.425000,-0.2160,0.0410,0.9698,0.999
40.432000,-0.2248,0.0419,0.9658,0.997
40.445000,-0.2306,0.0419,0.9698,1.003
40.451000,-0.2326,0.0458,0.9649,0.999
40.463000,-0.2199,0.0448,0.9766,1.006
40.471000,-0.2287,0.0410,0.9776,1.010
40.484000,-0.2238,0.0381,0.9707,1.002
40.504000,-0.2092,0.0332,0.9844,1.011
40.506000,-0.2023,0.0381,0.9854,1.010
40.532000,-0.2169,0.0342,0.9873,1.016
40.536000,-0.2169,0.0351,0.9835,1.012
40.537000,-0.2248,0.0332,0.9824,1.013
40.546000,-0.2316,0.0303,0.9746,1.008
40.552000,-0.2267,0.0283,0.9707,1.003
40.564000,-0.2374,0.0254,0.9600,0.996
40.576000,-0.2434,0.0205,0.9581,0.996
40.581000,-0.2521,0.0088,0.9570,0.998
40.600000,-0.2532,0.0117,0.9551,0.996
40.614000,-0.2336,0.0068,0.9688,1.003
40.614000,-0.2336,0.0058,0.9805,1.015
40.626000,-0.2394,0.0000,0.9746,1.011
40.631000,-0.2385,-0.0030,0.9756,1.012
40.642000,-0.2453,0.0000,0.9668,1.006
40.652000,-0.2355,0.0019,0.9600,0.996
40.662000,-0.2423,0.0097,0.9600,0.998
40.676000,-0.2462,0.0156,0.9639,1.002
40.683000,-0.2434,0.0156,0.9707,1.008
40.696000,-0.2462,0.0195,0.9756,1.014
40.702000,-0.2580,0.0235,0.9688,1.011
40.713000,-0.2532,0.0244,0.9737,1.014
40.724000,-0.2502,0.0283,0.9678,1.007
40.732000,-0.2414,0.0303,0.9737,1.010
40.741000,-0.2414,0.0283,0.9658,1.003
40.760000,-0.2297,0.0312,0.9609,0.994
40.763000,-0.2238,0.0342,0.9678,0.999
40.774000,-0.2326,0.0263,0.9707,1.005
40.782000,-0.2434,0.0205,0.9521,0.990
40.795000,-0.2443,0.0235,0.9521,0.991
40.810000,-0.2521,0.0195,0.9570,0.998
40.813000,-0.2434,0.0235,0.9541,0.992
40.823000,-0.2414,0.0244,0.9609,0.998
40.837000,-0.2453,0.0195,0.9560,0.995
40.841000,-0.2434,0.0293,0.9483,0.986
40.854000,-0.2492,0.0235,0.9551,0.995
40.862000,-0.2443,0.0293,0.9581,0.996
40.872000,-0.2502,0.0224,0.9551,0.995
40.881000,-0.2472,0.0293,0.9590,0.998
40.891000,-0.2511,0.0195,0.9619,1.002
40.929000,-0.2483,0.0186,0.9668,1.006
40.930000,-0.2570,0.0195,0.9707,1.012
40.953000,-0.2609,0.0244,0.9668,1.010
40.954000,-0.2472,0.0263,0.9639,1.003
40.955000,-0.2472,0.0263,0.9639,1.003
40.955000,-0.2423,0.0263,0.9678,1.005
40.961000,-0.2355,0.0254,0.9717,1.006
40.972000,-0.2453,0.0156,0.9698,1.008
40.991000,-0.2453,0.0186,0.9570,0.996
40.994000,-0.2453,0.0186,0.9600,0.998
41.018000,-0.2462,0.0186,0.9649,1.003
41.019000,-0.2385,0.0224,0.9619,0.998
41.021000,-0.2472,0.0195,0.9668,1.006
41.034000,-0.2404,0.0186,0.9541,0.991
41.042000,-0.2365,0.0156,0.9541,0.990
41.052000,-0.2355,0.0127,0.9581,0.994
41.062000,-0.2238,0.0186,0.9600,0.992
41.076000,-0.2326,0.0205,0.9600,0.994
41.091000,-0.2306,0.0205,0.9560,0.990
41.093000,-0.2346,0.0244,0.9590,0.994
41.119000,-0.2365,0.0195,0.9678,1.003
41.121000,-0.2453,0.0146,0.9609,0.999
41.122000,-0.2443,0.0205,0.9658,1.004
41.134000,-0.2541,0.0195,0.9678,1.009
41.142000,-0.2492,0.0195,0.9609,1.001
41.153000,-0.2336,0.0214,0.9698,1.004
41.166000,-0.2336,0.0235,0.9707,1.005
41.172000,-0.2278,0.0312,0.9707,1.003
41.182000,-0.2365,0.0293,0.9639,0.999
41.191000,-0.2434,0.0244,0.9727,1.010
41.205000,-0.2511,0.0156,0.9600,1.000
41.216000,-0.2492,0.0165,0.9551,0.995
41.222000,-0.2521,0.0195,0.9570,0.998
41.232000,-0.2492,0.0186,0.9600,1.000
41.242000,-0.2414,0.0195,0.9600,0.997
41.251000,-0.2423,0.0186,0.9619,0.999
41.262000,-0.2443,0.0186,0.9698,1.007
41.271000,-0.2365,0.0205,0.9629,0.998
41.284000,-0.2278,0.0244,0.9649,0.998
41.291000,-0.2346,0.0235,0.9668,1.001
41.312000,-0.2278,0.0303,0.9560,0.989
41.314000,-0.2257,0.0293,0.9629,0.995
41.321000,-0.2306,0.0235,0.9678,1.001
41.331000,-0.2278,0.0283,0.9639,0.997
41.343000,-0.2414,0.0195,0.9678,1.005
41.352000,-0.2346,0.0244,0.9658,1.001
41.362000,-0.2434,0.0263,0.9795,1.016
41.373000,-0.2443,0.0214,0.9649,1.003
41.382000,-0.2394,0.0244,0.9649,1.001
41.405000,-0.2472,0.0224,0.9727,1.011
41.406000,-0.2404,0.0214,0.9707,1.007
41.425000,-0.2443,0.0254,0.9609,0.999
41.427000,-0.2462,0.0137,0.9590,0.998
41.431000,-0.2453,0.0117,0.9541,0.993
41.444000,-0.2521,0.0127,0.9541,0.995
41.454000,-0.2502,0.0068,0.9532,0.994
41.462000,-0.2492,0.0127,0.9639,1.003
41.471000,-0.2492,0.0127,0.9570,0.997
41.484000,-0.2472,0.0088,0.9600,0.999
41.493000,-0.2502,0.0107,0.9560,0.996
41.501000,-0.2551,0.0029,0.9551,0.997
41.519000,-0.2590,0.0039,0.9560,1.000
41.530000,-0.2600,0.0019,0.9717,1.015
41.532000,-0.2472,0.0117,0.9649,1.004
41.544000,-0.2532,0.0137,0.9581,0.999
41.551000,-0.2414,0.0137,0.9678,1.005
41.564000,-0.2492,0.0127,0.9649,1.004
41.577000,-0.2521,0.0146,0.9619,1.003
41.582000,-0.2570,0.0205,0.9590,1.001
41.595000,-0.2560,0.0146,0.9668,1.008
41.601000,-0.2648,0.0127,0.9609,1.006
41.615000,-0.2472,0.0146,0.9658,1.005
41.628000,-0.2502,0.0117,0.9619,1.002
41.632000,-0.2336,0.0165,0.9639,0.999
41.643000,-0.2570,0.0078,0.9120,0.957
41.651000,-0.1838,0.0391,1.0138,1.032
41.661000,-0.2639,-0.0098,0.9492,0.995
41.673000,-0.2541,0.0165,0.9824,1.023
41.684000,-0.2580,0.0117,0.9873,1.029
41.691000,-0.2521,0.0137,0.9835,1.023
41.702000,-0.2423,0.0176,0.9786,1.015
41.721000,-0.2287,0.0303,0.9668,1.000
41.724000,-0.2238,0.0244,0.9688,1.000
41.734000,-0.2346,0.0097,0.9668,1.002
41.741000,-0.2374,0.0186,0.9590,0.995
41.752000,-0.2423,0.0137,0.9532,0.991
41.761000,-0.2511,0.0117,0.9463,0.988
41.774000,-0.2453,0.0137,0.9541,0.993
41.781000,-0.2492,0.0186,0.9590,0.999
41.803000,-0.2472,0.0165,0.9570,0.996
41.804000,-0.2532,0.0117,0.9658,1.007
